ProdId,ProdName,ProdImgPath,ProdImgUrl,ProdPrice,ProdCategory1,ProdCategory2,ProdDescription,Hashtag
999449,[패키지] [기모선택] 루즈핏 조거 트레이닝 스웨트 팬츠,,https://image.msscdn.net/images/goods_img/20190329/999449/999449_16883616609602_500.jpg,999449,02,,아침 운동 갈때 입으면 바람 안통해서 따뜻합니다!,#조거팬츠 #트레이닝 #밴딩팬츠 #트레이닝팬츠 #트레이닝바지 #기모 #조거 #패키지 #무지 #빈티지
2219025,111915 브러시드 테이퍼드 히든밴딩 슬랙스,,https://image.msscdn.net/images/goods_img/20211105/2219025/2219025_3_500.jpg,2219025,02,,겨울 이라서 도톰한 슬랙스가 필요해서 주문했고 지오가노가 역시 가성비가 좋고 핏도 이쁜거 같아요! 아주좋습니다,
2184087,Banding One Tuck Wide Denim Pants - Deep Blue,,https://image.msscdn.net/images/goods_img/20211018/2184087/2184087_3_500.jpg,2184087,02,,바지색감이 너무 마음에 들고 길이도 적당해서 좋은데 얇아서 겨울에는 안에 바지 하나 더 껴입어야 할 듯,#청바지 #와이드데님 #데님팬츠 #와이드팬츠 #밴딩팬츠 #원턱팬츠 #벌룬팬츠 #데님팬츠맨 #데님와이드핏 #데님진청
3269732,포인트 로고 엠보 원턱 스웨트 와이드 팬츠 [그레이],,https://image.msscdn.net/images/goods_img/20230429/3269732/3269732_16877513164336_500.jpg,3269732,02,,사이즈가 좀 크네요. 근데 기장은 생각보다 짧아요,#트레이닝바지 #와이드팬츠 #스웻팬츠 #트레이닝팬츠 #와이드 #밴딩팬츠 #스웨트팬츠
1705781,루즈핏 트레이닝 스웨트 팬츠 - Black,,https://image.msscdn.net/images/goods_img/20201127/1705781/1705781_16884550206750_500.jpg,1705781,02,,"사이즈 좋고, 두께감도 어느정도 있어서 올겨울 내내 잘 입을 듯합니다.",#SEST #트레이닝바지 #스웨트팬츠 #트레이닝팬츠 #팬츠 #츄리닝 #트레이닝
1551840,Deep One Tuck Sweat Pants [Grey],,https://image.msscdn.net/images/goods_img/20200818/1551840/1551840_1_500.jpg,1551840,02,,"블랙색상(기모×) 구매후 마음에 들어, 그레이도 재구매

턱이 잡힌 모델에 신발을 덮는 기장으로
편안함에 적당한 무드가 있는 제품이라
어디든 매치하기 좋을 듯 하네요.
블랙은 기모가 없어 살짝 흐르는 느낌이라면
기모버젼은 두껍고 탄탄한 느낌이 잡혀서 좋습니다.

제 스펙에 S 나 M 고민이 되실텐데
제 인심은 81cm
신발을 반 덮는 느낌으로 매치하기 위해 M을 선택했습니다.
허리끈을 묶지않아도 상당히 타이트해서
30~31 허리사이즈 분들은 S는 조금 힘들 것 같아요.
다른 스웻팬츠도 보유중이지만
저렴한 값에 퀄리티있는 제품이라 손이 자주 갈 듯 합니다.",#원턱 #스웻팬츠 #와이드팬츠 #스웨트컬렉션 #스웨트팬츠 #트레이닝팬츠 #오버핏
2093481,우먼즈 슬림 스트레이트 히든 밴딩 슬랙스 [라이트 웜 그레이] WOMENS SLIM STRAIGHT HIDDEN BANDING SLACKS [LIGHT WARM GREY],,https://image.msscdn.net/images/goods_img/20210827/2093481/2093481_1_500.jpg,2093481,02,,다른 색상 구매하고 사이즈가 딱이라서 색깔만 바꿔서 구매했습니다,#기본슬랙스 #슬림핏 #정장바지 #셋업 #무신사스탠다드우먼즈 #PLUS배송 #플러스배송 #슬랙스컬렉션 #무진장티징특가 #연말결산×고할인
2679905,Steady Balloon Snap Pants Brown,,https://image.msscdn.net/images/goods_img/20220725/2679905/2679905_16871598690129_500.jpg,2679905,02,,"L사이즈 샀다가 통이 너무 커서 m으로 교환 했는데
사이즈 딱 맞네요. 색감 선명하고 빳빳해서 너무좋습니더.",#벌룬팬츠 #벌룬핏 #와이드팬츠 #와이드 #시티보이 #ABCOBRANDWEEK
999439,[기모선택] 루즈핏 조거 트레이닝 스웨트 팬츠,,https://image.msscdn.net/images/goods_img/20190329/999439/999439_16988053324360_500.jpg,999439,02,,재질이 좋은것같아요! 휘뚜루마뚜루입고있늡니다. 근데 밑위?길이가 긴건지 다리가 짧아보이는거같은데 그건 제다리가짧기때문이겟죠.,#트레이닝 #조거팬츠 #트레이닝세트 #트레이닝바지 #트레이닝팬츠 #밴딩팬츠 #조거 #무지 #빈티지
2089214,Wide String Cargo Slacks Pants - Ivory,,https://image.msscdn.net/images/goods_img/20210826/2089214/2089214_4_500.jpg,2089214,02,,"와이드도 되고 조거도 되는 밝은색 카고팬츠가 사고 싶었는데 조건에 딱 들어맞으면서 가장 가성비 좋은 바지인것 같아요.
하지만 분명히 주문할때는 M사이즈로 주문됐는데 나중에 M사이즈가 품절됐다고 연락와서 L사이즈로 바꿨더니 밑위랑 엉덩이 사이즈가 저에겐 좀 큰거 같아서 아쉽습니다",#조거팬츠 #스웻팬츠 #와이드팬츠 #스웨트팬츠 #트레이닝팬츠 #밴딩팬츠 #카고팬츠
